"target","item_id","timestamp"
170.33999633789062,0,"2020-07-15"
168.72999572753906,0,"2020-07-16"
170.1199951171875,0,"2020-07-17"
170.94000244140625,0,"2020-07-20"
173,0,"2020-07-21"
175.6300048828125,0,"2020-07-22"
177.17999267578125,0,"2020-07-23"
178.6999969482422,0,"2020-07-24"
182.22999572753906,0,"2020-07-27"
183.75,0,"2020-07-28"
185.1300048828125,0,"2020-07-29"
183.75999450683594,0,"2020-07-30"
185.42999267578125,0,"2020-07-31"
185.63999938964844,0,"2020-08-03"
189.58999633789062,0,"2020-08-04"
191.35000610351562,0,"2020-08-05"
193.88999938964844,0,"2020-08-06"
190.80999755859375,0,"2020-08-07"
190.14999389648438,0,"2020-08-10"
179.94000244140625,0,"2020-08-11"
179.10000610351562,0,"2020-08-12"
183.3300018310547,0,"2020-08-13"
182.5399932861328,0,"2020-08-14"
186.5,0,"2020-08-17"
188.17999267578125,0,"2020-08-18"
182.24000549316406,0,"2020-08-19"
183.5,0,"2020-08-20"
182.02999877929688,0,"2020-08-21"
181,0,"2020-08-24"
181.22000122070312,0,"2020-08-25"
183.36000061035156,0,"2020-08-26"
181.24000549316406,0,"2020-08-27"
184.38999938964844,0,"2020-08-28"
184.8300018310547,0,"2020-08-31"
185.0500030517578,0,"2020-09-01"
182.6199951171875,0,"2020-09-02"
181.13999938964844,0,"2020-09-03"
181.63999938964844,0,"2020-09-04"
181.2899932861328,0,"2020-09-08"
183.0500030517578,0,"2020-09-09"
182.4600067138672,0,"2020-09-10"
182.4499969482422,0,"2020-09-11"
183.88999938964844,0,"2020-09-14"
183.4499969482422,0,"2020-09-15"
183.97000122070312,0,"2020-09-16"
182.9600067138672,0,"2020-09-17"
183.1999969482422,0,"2020-09-18"
179.52000427246094,0,"2020-09-21"
178.64999389648438,0,"2020-09-22"
174.7899932861328,0,"2020-09-23"
175.44000244140625,0,"2020-09-24"
174.94000244140625,0,"2020-09-25"
176.6999969482422,0,"2020-09-28"
178.19000244140625,0,"2020-09-29"
177.1199951171875,0,"2020-09-30"
178.6999969482422,0,"2020-10-01"
178.5399932861328,0,"2020-10-02"
179.41000366210938,0,"2020-10-05"
177.3000030517578,0,"2020-10-06"
177.22000122070312,0,"2020-10-07"
177.85000610351562,0,"2020-10-08"
181.0800018310547,0,"2020-10-09"
180.55999755859375,0,"2020-10-12"
177.72000122070312,0,"2020-10-13"
178.27000427246094,0,"2020-10-14"
178.9199981689453,0,"2020-10-15"
178.3000030517578,0,"2020-10-16"
178.38999938964844,0,"2020-10-19"
179.25,0,"2020-10-20"
180.60000610351562,0,"2020-10-21"
178.8300018310547,0,"2020-10-22"
178.63999938964844,0,"2020-10-23"
178.5500030517578,0,"2020-10-26"
179.02000427246094,0,"2020-10-27"
176.1300048828125,0,"2020-10-28"
175.39999389648438,0,"2020-10-29"
176.1999969482422,0,"2020-10-30"
177.91000366210938,0,"2020-11-02"
178.9199981689453,0,"2020-11-03"
178.82000732421875,0,"2020-11-04"
182.92999267578125,0,"2020-11-05"
183.19000244140625,0,"2020-11-06"
175.0800018310547,0,"2020-11-09"
175.66000366210938,0,"2020-11-10"
174.89999389648438,0,"2020-11-11"
175.9600067138672,0,"2020-11-12"
177.16000366210938,0,"2020-11-13"
177.14999389648438,0,"2020-11-16"
176.5,0,"2020-11-17"
175.49000549316406,0,"2020-11-18"
175.16000366210938,0,"2020-11-19"
175.69000244140625,0,"2020-11-20"
172.22999572753906,0,"2020-11-23"
169.58999633789062,0,"2020-11-24"
169.50999450683594,0,"2020-11-25"
167.7899932861328,0,"2020-11-27"
166.6699981689453,0,"2020-11-30"
170.17999267578125,0,"2020-12-01"
171.4600067138672,0,"2020-12-02"
172.80999755859375,0,"2020-12-03"
172.32000732421875,0,"2020-12-04"
174.88999938964844,0,"2020-12-07"
175.5,0,"2020-12-08"
172.5,0,"2020-12-09"
172.1699981689453,0,"2020-12-10"
172.49000549316406,0,"2020-12-11"
171.5399932861328,0,"2020-12-14"
173.94000244140625,0,"2020-12-15"
174.89999389648438,0,"2020-12-16"
176.74000549316406,0,"2020-12-17"
176.44000244140625,0,"2020-12-18"
175.8800048828125,0,"2020-12-21"
174.49000549316406,0,"2020-12-22"
175.64999389648438,0,"2020-12-23"
176.35000610351562,0,"2020-12-24"
175.7100067138672,0,"2020-12-28"
176.35000610351562,0,"2020-12-29"
177.6999969482422,0,"2020-12-30"
178.36000061035156,0,"2020-12-31"
182.3300018310547,0,"2021-01-04"
182.8699951171875,0,"2021-01-05"
179.89999389648438,0,"2021-01-06"
179.47999572753906,0,"2021-01-07"
173.33999633789062,0,"2021-01-08"
173,0,"2021-01-11"
174.1199951171875,0,"2021-01-12"
173.3699951171875,0,"2021-01-13"
173.27999877929688,0,"2021-01-14"
171.1300048828125,0,"2021-01-15"
172.5800018310547,0,"2021-01-19"
175.38999938964844,0,"2021-01-20"
175.27999877929688,0,"2021-01-21"
173.89999389648438,0,"2021-01-22"
174.0500030517578,0,"2021-01-25"
173.6199951171875,0,"2021-01-26"
172.52000427246094,0,"2021-01-27"
172.67999267578125,0,"2021-01-28"
172.61000061035156,0,"2021-01-29"
174.22999572753906,0,"2021-02-01"
172.11000061035156,0,"2021-02-02"
171.85000610351562,0,"2021-02-03"
168.14999389648438,0,"2021-02-04"
169.80999755859375,0,"2021-02-05"
171.52000427246094,0,"2021-02-08"
172.0800018310547,0,"2021-02-09"
172.7100067138672,0,"2021-02-10"
171.2100067138672,0,"2021-02-11"
170.69000244140625,0,"2021-02-12"
168.24000549316406,0,"2021-02-16"
166.3300018310547,0,"2021-02-17"
166.32000732421875,0,"2021-02-18"
167.00999450683594,0,"2021-02-19"
169.50999450683594,0,"2021-02-22"
169.1199951171875,0,"2021-02-23"
169,0,"2021-02-24"
165.82000732421875,0,"2021-02-25"
161.80999755859375,0,"2021-02-26"
161.52999877929688,0,"2021-03-01"
162.41000366210938,0,"2021-03-02"
160.6199951171875,0,"2021-03-03"
159.0399932861328,0,"2021-03-04"
159.13999938964844,0,"2021-03-05"
157.49000549316406,0,"2021-03-08"
160.83999633789062,0,"2021-03-09"
161.66000366210938,0,"2021-03-10"
161.52000427246094,0,"2021-03-11"
161.49000549316406,0,"2021-03-12"
162.1999969482422,0,"2021-03-15"
162.35000610351562,0,"2021-03-16"
163.50999450683594,0,"2021-03-17"
162.55999755859375,0,"2021-03-18"
163.24000549316406,0,"2021-03-19"
163,0,"2021-03-22"
161.80999755859375,0,"2021-03-23"
162.3699951171875,0,"2021-03-24"
161.77999877929688,0,"2021-03-25"
162.24000549316406,0,"2021-03-26"
160.30999755859375,0,"2021-03-29"
157.57000732421875,0,"2021-03-30"
159.9600067138672,0,"2021-03-31"
161.97999572753906,0,"2021-04-01"
161.9199981689453,0,"2021-04-05"
163.22000122070312,0,"2021-04-06"
162.75999450683594,0,"2021-04-07"
164.50999450683594,0,"2021-04-08"
163.27000427246094,0,"2021-04-09"
162.27999877929688,0,"2021-04-12"
163.42999267578125,0,"2021-04-13"
162.72000122070312,0,"2021-04-14"
165.35000610351562,0,"2021-04-15"
166.35000610351562,0,"2021-04-16"
165.88999938964844,0,"2021-04-19"
166.47999572753906,0,"2021-04-20"
168.1300048828125,0,"2021-04-21"
167.0399932861328,0,"2021-04-22"
166.39999389648438,0,"2021-04-23"
166.83999633789062,0,"2021-04-26"
166.4199981689453,0,"2021-04-27"
166.91000366210938,0,"2021-04-28"
166.22000122070312,0,"2021-04-29"
165.66000366210938,0,"2021-04-30"
167.80999755859375,0,"2021-05-03"
166.5800018310547,0,"2021-05-04"
167.27000427246094,0,"2021-05-05"
170.05999755859375,0,"2021-05-06"
171.58999633789062,0,"2021-05-07"
172.11000061035156,0,"2021-05-10"
172.13999938964844,0,"2021-05-11"
170.42999267578125,0,"2021-05-12"
171.1300048828125,0,"2021-05-13"
172.69000244140625,0,"2021-05-14"
174.6999969482422,0,"2021-05-17"
175.0399932861328,0,"2021-05-18"
175.16000366210938,0,"2021-05-19"
175.9600067138672,0,"2021-05-20"
176.0399932861328,0,"2021-05-21"
176.35000610351562,0,"2021-05-24"
177.9499969482422,0,"2021-05-25"
177.63999938964844,0,"2021-05-26"
177.7100067138672,0,"2021-05-27"
178.3800048828125,0,"2021-05-28"
177.89999389648438,0,"2021-06-01"
178.77000427246094,0,"2021-06-02"
175.27000427246094,0,"2021-06-03"
177.16000366210938,0,"2021-06-04"
177.8699951171875,0,"2021-06-07"
177.32000732421875,0,"2021-06-08"
176.97999572753906,0,"2021-06-09"
177.74000549316406,0,"2021-06-10"
175.74000549316406,0,"2021-06-11"
174.7100067138672,0,"2021-06-14"
174.0500030517578,0,"2021-06-15"
171.11000061035156,0,"2021-06-16"
165.85000610351562,0,"2021-06-17"
164.92999267578125,0,"2021-06-18"
166.9499969482422,0,"2021-06-21"
166.25,0,"2021-06-22"
166.13999938964844,0,"2021-06-23"
166.0399932861328,0,"2021-06-24"
166.58999633789062,0,"2021-06-25"
166.5800018310547,0,"2021-06-28"
164.8300018310547,0,"2021-06-29"
165.6300048828125,0,"2021-06-30"
166.1999969482422,0,"2021-07-01"
167.2899932861328,0,"2021-07-02"
168.1199951171875,0,"2021-07-06"
168.75999450683594,0,"2021-07-07"
168.64999389648438,0,"2021-07-08"
169.2100067138672,0,"2021-07-09"
169,0,"2021-07-12"
169.22000122070312,0,"2021-07-13"
171.0399932861328,0,"2021-07-14"
171.07000732421875,0,"2021-07-15"
169.41000366210938,0,"2021-07-16"
169.61000061035156,0,"2021-07-19"
169.38999938964844,0,"2021-07-20"
168.75999450683594,0,"2021-07-21"
169.08999633789062,0,"2021-07-22"
168.55999755859375,0,"2021-07-23"
168.16000366210938,0,"2021-07-26"
168.44000244140625,0,"2021-07-27"
169.2899932861328,0,"2021-07-28"
171.1699981689453,0,"2021-07-29"
169.82000732421875,0,"2021-07-30"
169.61000061035156,0,"2021-08-02"
169.49000549316406,0,"2021-08-03"
169.52999877929688,0,"2021-08-04"
168.86000061035156,0,"2021-08-05"
164.63999938964844,0,"2021-08-06"
161.72000122070312,0,"2021-08-09"
161.77000427246094,0,"2021-08-10"
164,0,"2021-08-11"
164.0399932861328,0,"2021-08-12"
166.38999938964844,0,"2021-08-13"
167.22000122070312,0,"2021-08-16"
166.97000122070312,0,"2021-08-17"
167.10000610351562,0,"2021-08-18"
166.61000061035156,0,"2021-08-19"
166.6999969482422,0,"2021-08-20"
168.72999572753906,0,"2021-08-23"
168.64999389648438,0,"2021-08-24"
167.47999572753906,0,"2021-08-25"
167.6699981689453,0,"2021-08-26"
170.19000244140625,0,"2021-08-27"
169.35000610351562,0,"2021-08-30"
169.69000244140625,0,"2021-08-31"
169.6999969482422,0,"2021-09-01"
169.25,0,"2021-09-02"
171.05999755859375,0,"2021-09-03"
167.7100067138672,0,"2021-09-07"
167.2899932861328,0,"2021-09-08"
168.02999877929688,0,"2021-09-09"
167.17999267578125,0,"2021-09-10"
167.74000549316406,0,"2021-09-13"
168.82000732421875,0,"2021-09-14"
167.8300018310547,0,"2021-09-15"
164.02999877929688,0,"2021-09-16"
163.77000427246094,0,"2021-09-17"
164.94000244140625,0,"2021-09-20"
166.0399932861328,0,"2021-09-21"
165.4199981689453,0,"2021-09-22"
163.50999450683594,0,"2021-09-23"
163.3000030517578,0,"2021-09-24"
163.63999938964844,0,"2021-09-27"
162.0500030517578,0,"2021-09-28"
161.32000732421875,0,"2021-09-29"
164.22000122070312,0,"2021-09-30"
164.58999633789062,0,"2021-10-01"
165.36000061035156,0,"2021-10-04"
164.58999633789062,0,"2021-10-05"
165.02999877929688,0,"2021-10-06"
164.16000366210938,0,"2021-10-07"
164.22999572753906,0,"2021-10-08"
163.9199981689453,0,"2021-10-11"
164.66000366210938,0,"2021-10-12"
167.58999633789062,0,"2021-10-13"
168,0,"2021-10-14"
165.3300018310547,0,"2021-10-15"
164.9199981689453,0,"2021-10-18"
165.4499969482422,0,"2021-10-19"
166.89999389648438,0,"2021-10-20"
166.75,0,"2021-10-21"
167.77000427246094,0,"2021-10-22"
168.92999267578125,0,"2021-10-25"
167.67999267578125,0,"2021-10-26"
168.1199951171875,0,"2021-10-27"
168.0800018310547,0,"2021-10-28"
166.64999389648438,0,"2021-10-29"
167.52000427246094,0,"2021-11-01"
167.16000366210938,0,"2021-11-02"
165.77000427246094,0,"2021-11-03"
167.64999389648438,0,"2021-11-04"
169.83999633789062,0,"2021-11-05"
170.4499969482422,0,"2021-11-08"
171.2899932861328,0,"2021-11-09"
173.14999389648438,0,"2021-11-10"
174.1199951171875,0,"2021-11-11"
174.4499969482422,0,"2021-11-12"
174.17999267578125,0,"2021-11-15"
172.9199981689453,0,"2021-11-16"
174.5,0,"2021-11-17"
173.94000244140625,0,"2021-11-18"
172.61000061035156,0,"2021-11-19"
168.74000549316406,0,"2021-11-22"
167.27999877929688,0,"2021-11-23"
167.1199951171875,0,"2021-11-24"
166.85000610351562,0,"2021-11-26"
166.6199951171875,0,"2021-11-29"
165.5,0,"2021-11-30"
166.16000366210938,0,"2021-12-01"
165.24000549316406,0,"2021-12-02"
166.6300048828125,0,"2021-12-03"
166.22000122070312,0,"2021-12-06"
166.80999755859375,0,"2021-12-07"
166.89999389648438,0,"2021-12-08"
165.8800048828125,0,"2021-12-09"
166.5800018310547,0,"2021-12-10"
167,0,"2021-12-13"
165.44000244140625,0,"2021-12-14"
166.14999389648438,0,"2021-12-15"
168.16000366210938,0,"2021-12-16"
167.8000030517578,0,"2021-12-17"
167.08999633789062,0,"2021-12-20"
167.02000427246094,0,"2021-12-21"
168.58999633789062,0,"2021-12-22"
168.97000122070312,0,"2021-12-23"
169.3699951171875,0,"2021-12-27"
168.63999938964844,0,"2021-12-28"
168.58999633789062,0,"2021-12-29"
169.8000030517578,0,"2021-12-30"
170.9600067138672,0,"2021-12-31"
168.3300018310547,0,"2022-01-03"
169.57000732421875,0,"2022-01-04"
169.05999755859375,0,"2022-01-05"
166.99000549316406,0,"2022-01-06"
167.75,0,"2022-01-07"
168.25999450683594,0,"2022-01-10"
170.2899932861328,0,"2022-01-11"
170.74000549316406,0,"2022-01-12"
170.16000366210938,0,"2022-01-13"
169.6699981689453,0,"2022-01-14"
169.38999938964844,0,"2022-01-18"
172.0800018310547,0,"2022-01-19"
171.64999389648438,0,"2022-01-20"
171.08999633789062,0,"2022-01-21"
172.02999877929688,0,"2022-01-24"
172.5800018310547,0,"2022-01-25"
169.7899932861328,0,"2022-01-26"
167.60000610351562,0,"2022-01-27"
167.10000610351562,0,"2022-01-28"
168.08999633789062,0,"2022-01-31"
168.22999572753906,0,"2022-02-01"
168.83999633789062,0,"2022-02-02"
168.60000610351562,0,"2022-02-03"
168.86000061035156,0,"2022-02-04"
170.11000061035156,0,"2022-02-07"
170.6300048828125,0,"2022-02-08"
171.2100067138672,0,"2022-02-09"
170.55999755859375,0,"2022-02-10"
173.80999755859375,0,"2022-02-11"
174.74000549316406,0,"2022-02-14"
173.0800018310547,0,"2022-02-15"
174.86000061035156,0,"2022-02-16"
177.25,0,"2022-02-17"
177.1199951171875,0,"2022-02-18"
177.49000549316406,0,"2022-02-22"
178.2899932861328,0,"2022-02-23"
177.13999938964844,0,"2022-02-24"
176.5500030517578,0,"2022-02-25"
178.3800048828125,0,"2022-02-28"
181.6199951171875,0,"2022-03-01"
179.72999572753906,0,"2022-03-02"
180.8000030517578,0,"2022-03-03"
183.67999267578125,0,"2022-03-04"
186.41000366210938,0,"2022-03-07"
191.50999450683594,0,"2022-03-08"
185.82000732421875,0,"2022-03-09"
186.39999389648438,0,"2022-03-10"
185.08999633789062,0,"2022-03-11"
182.3000030517578,0,"2022-03-14"
178.88999938964844,0,"2022-03-15"
180.00999450683594,0,"2022-03-16"
180.88999938964844,0,"2022-03-17"
179.3000030517578,0,"2022-03-18"
180.6699981689453,0,"2022-03-21"
179.36000061035156,0,"2022-03-22"
181.80999755859375,0,"2022-03-23"
183.1300048828125,0,"2022-03-24"
182.3800048828125,0,"2022-03-25"
179.05999755859375,0,"2022-03-28"
179.13999938964844,0,"2022-03-29"
180.5800018310547,0,"2022-03-30"
180.64999389648438,0,"2022-03-31"
179.5,0,"2022-04-01"
180.3699951171875,0,"2022-04-04"
179.24000549316406,0,"2022-04-05"
179.66000366210938,0,"2022-04-06"
180.33999633789062,0,"2022-04-07"
181.47000122070312,0,"2022-04-08"
182.3699951171875,0,"2022-04-11"
183.77000427246094,0,"2022-04-12"
184.64999389648438,0,"2022-04-13"
184.0399932861328,0,"2022-04-14"
184.61000061035156,0,"2022-04-18"
181.82000732421875,0,"2022-04-19"
182.7100067138672,0,"2022-04-20"
182.05999755859375,0,"2022-04-21"
180.2899932861328,0,"2022-04-22"
177.0500030517578,0,"2022-04-25"
177.32000732421875,0,"2022-04-26"
175.97999572753906,0,"2022-04-27"
176.92999267578125,0,"2022-04-28"
176.91000366210938,0,"2022-04-29"
173.6300048828125,0,"2022-05-02"
174.08999633789062,0,"2022-05-03"
175.8000030517578,0,"2022-05-04"
175.1300048828125,0,"2022-05-05"
175.4199981689453,0,"2022-05-06"
172.8800048828125,0,"2022-05-09"
171.4199981689453,0,"2022-05-10"
172.82000732421875,0,"2022-05-11"
170.1699981689453,0,"2022-05-12"
168.7899932861328,0,"2022-05-13"
170.39999389648438,0,"2022-05-16"
169.3300018310547,0,"2022-05-17"
169.4199981689453,0,"2022-05-18"
171.91000366210938,0,"2022-05-19"
172.02999877929688,0,"2022-05-20"
172.8300018310547,0,"2022-05-23"
174.1300048828125,0,"2022-05-24"
173.0800018310547,0,"2022-05-25"
172.75999450683594,0,"2022-05-26"
172.85000610351562,0,"2022-05-27"
171.13999938964844,0,"2022-05-31"
172.22999572753906,0,"2022-06-01"
174.35000610351562,0,"2022-06-02"
172.5800018310547,0,"2022-06-03"
171.82000732421875,0,"2022-06-06"
172.94000244140625,0,"2022-06-07"
172.77999877929688,0,"2022-06-08"
172.22999572753906,0,"2022-06-09"
174.5399932861328,0,"2022-06-10"
169.92999267578125,0,"2022-06-13"
168.57000732421875,0,"2022-06-14"
170.77000427246094,0,"2022-06-15"
172.69000244140625,0,"2022-06-16"
171.27000427246094,0,"2022-06-17"
170.6300048828125,0,"2022-06-21"
171.30999755859375,0,"2022-06-22"
170.25999450683594,0,"2022-06-23"
170.08999633789062,0,"2022-06-24"
169.89999389648438,0,"2022-06-27"
169.6199951171875,0,"2022-06-28"
169.49000549316406,0,"2022-06-29"
168.4600067138672,0,"2022-06-30"
168.32000732421875,0,"2022-07-01"
164.75,0,"2022-07-05"
162.13999938964844,0,"2022-07-06"
162.22999572753906,0,"2022-07-07"
162.3000030517578,0,"2022-07-08"
161.42999267578125,0,"2022-07-11"
160.8300018310547,0,"2022-07-12"
161.60000610351562,0,"2022-07-13"
159.3300018310547,0,"2022-07-14"
159.00999450683594,0,"2022-07-15"
159.16000366210938,0,"2022-07-18"
159.5399932861328,0,"2022-07-19"
158.0399932861328,0,"2022-07-20"
160.27000427246094,0,"2022-07-21"
160.6699981689453,0,"2022-07-22"
160.22999572753906,0,"2022-07-25"
160.0399932861328,0,"2022-07-26"
161.6699981689453,0,"2022-07-27"
163.63999938964844,0,"2022-07-28"
164.10000610351562,0,"2022-07-29"
165.02999877929688,0,"2022-08-01"
164.0500030517578,0,"2022-08-02"
164.4499969482422,0,"2022-08-03"
167.1699981689453,0,"2022-08-04"
165.2899932861328,0,"2022-08-05"
166.69000244140625,0,"2022-08-08"
167.1999969482422,0,"2022-08-09"
166.77999877929688,0,"2022-08-10"
166.33999633789062,0,"2022-08-11"
167.8699951171875,0,"2022-08-12"
165.7100067138672,0,"2022-08-15"
165.4199981689453,0,"2022-08-16"
164.35000610351562,0,"2022-08-17"
163.9199981689453,0,"2022-08-18"
162.72000122070312,0,"2022-08-19"
161.63999938964844,0,"2022-08-22"
162.77000427246094,0,"2022-08-23"
163.25,0,"2022-08-24"
163.75,0,"2022-08-25"
161.75999450683594,0,"2022-08-26"
161.86000061035156,0,"2022-08-29"
160.50999450683594,0,"2022-08-30"
159.27000427246094,0,"2022-08-31"
157.8699951171875,0,"2022-09-01"
159.25999450683594,0,"2022-09-02"
158.3300018310547,0,"2022-09-06"
159.94000244140625,0,"2022-09-07"
158.97999572753906,0,"2022-09-08"
159.82000732421875,0,"2022-09-09"
160.6300048828125,0,"2022-09-12"
158.5399932861328,0,"2022-09-13"
157.92999267578125,0,"2022-09-14"
154.97999572753906,0,"2022-09-15"
155.83999633789062,0,"2022-09-16"
155.9600067138672,0,"2022-09-19"
155.07000732421875,0,"2022-09-20"
155.7899932861328,0,"2022-09-21"
155.6999969482422,0,"2022-09-22"
153.00999450683594,0,"2022-09-23"
151.22999572753906,0,"2022-09-26"
151.5399932861328,0,"2022-09-27"
154.69000244140625,0,"2022-09-28"
154.66000366210938,0,"2022-09-29"
154.6699981689453,0,"2022-09-30"
158.42999267578125,0,"2022-10-03"
160.6999969482422,0,"2022-10-04"
159.80999755859375,0,"2022-10-05"
159.6300048828125,0,"2022-10-06"
157.8800048828125,0,"2022-10-07"
155.47999572753906,0,"2022-10-10"
155.16000366210938,0,"2022-10-11"
155.99000549316406,0,"2022-10-12"
154.91000366210938,0,"2022-10-13"
152.97999572753906,0,"2022-10-14"
153.4199981689453,0,"2022-10-17"
153.75,0,"2022-10-18"
151.69000244140625,0,"2022-10-19"
151.4499969482422,0,"2022-10-20"
154.14999389648438,0,"2022-10-21"
